frame.time_epoch	frame.len	eth.src	eth.dst	ip.src	ip.dst	tcp.srcport	tcp.dstport	udp.srcport	udp.dstport	icmp.type	icmp.code	arp.opcode	arp.src.hw_mac	arp.src.proto_ipv4	arp.dst.hw_mac	arp.dst.proto_ipv4	ipv6.src	ipv6.dst
1540446466.712398000	84	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2496	53									
1540446466.796647000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	50.19.254.134			32761	10240									
1540446466.796727000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.248.234.207			32761	10240									
1540446466.797117000	110	4c:09:d4:c6:12:7b	5c:cf:7f:05:f2:c6	192.168.2.1	192.168.2.108			32761	10240	3	0							
1540446466.803694000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	46.137.188.54			32761	10240									
1540446466.813276000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.226.84.253			32761	10240									
1540446466.813336000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	61.188.37.216			32761	10240									
1540446466.853545000	60	4c:09:d4:c6:12:7b	00:ec:04:56:93:03									1	4c:09:d4:c6:12:7b	192.168.2.1	00:00:00:00:00:00	192.168.2.126		
1540446466.858412000	60	00:ec:04:56:93:03	4c:09:d4:c6:12:7b									2	00:ec:04:56:93:03	192.168.2.126	4c:09:d4:c6:12:7b	192.168.2.1		
1540446466.895037000	60	3c:33:00:98:ee:fd	ff:ff:ff:ff:ff:ff									1	3c:33:00:98:ee:fd	192.168.2.110	00:00:00:00:00:00	192.168.2.106		
1540446467.260024000	73	48:02:2e:01:83:15	4c:09:d4:c6:12:7b	192.168.2.109	114.114.114.114			53057	53									
1540446467.260592000	101	4c:09:d4:c6:12:7b	48:02:2e:01:83:15	192.168.2.1	192.168.2.109			53057	53	3	0							
1540446467.297595000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	50.19.254.134			32761	10240									
1540446467.297715000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.248.234.207			32761	10240									
1540446467.297717000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	46.137.188.54			32761	10240									
1540446467.298254000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.226.84.253			32761	10240									
1540446467.298326000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	61.188.37.216			32761	10240									
1540446467.303761000	80	50:c7:bf:1c:9c:a6	4c:09:d4:c6:12:7b	192.168.2.117	192.168.2.1			51475	53									
1540446467.305930000	74	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	61.188.37.216	59279	8000											
1540446467.306391000	102	4c:09:d4:c6:12:7b	e0:b9:4d:08:71:23	192.168.2.1	192.168.2.112	59279	8000			3	0							
1540446467.306487000	74	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	74.125.31.99	49031	80											
1540446467.306646000	74	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	46.137.188.54	47869	80											
1540446467.481678000	60	3c:33:00:98:ee:fd	40:8d:5c:4b:99:1d									1	3c:33:00:98:ee:fd	192.168.2.110	00:00:00:00:00:00	192.168.2.101		
1540446467.482395000	60	40:8d:5c:4b:99:1d	3c:33:00:98:ee:fd									2	40:8d:5c:4b:99:1d	192.168.2.101	3c:33:00:98:ee:fd	192.168.2.110		
1540446467.509672000	60	48:02:2e:01:83:15	01:00:5e:00:00:16	192.168.2.109	224.0.0.22													
1540446467.544121000	74	40:8d:5c:4b:99:1d	3c:33:00:98:ee:fd	192.168.2.101	192.168.2.110					8	0							
1540446467.545695000	74	3c:33:00:98:ee:fd	40:8d:5c:4b:99:1d	192.168.2.110	192.168.2.101					0	0							
1540446467.550877000	60	48:02:2e:01:83:15	ff:ff:ff:ff:ff:ff									1	48:02:2e:01:83:15	192.168.2.109	00:00:00:00:00:00	192.168.2.106		
1540446467.689694000	117	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2500	53									
1540446467.691750000	117	4c:09:d4:c6:12:7b	00:16:6c:7f:82:20	192.168.2.1	192.168.2.115			53	2500									
1540446467.763291000	82	3c:33:00:98:ee:fd	4c:09:d4:c6:12:7b	192.168.2.110	8.8.8.8			53231	53									
1540446467.763784000	110	4c:09:d4:c6:12:7b	3c:33:00:98:ee:fd	192.168.2.1	192.168.2.110			53231	53	3	0							
1540446467.768599000	84	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2500	53									
1540446467.798988000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	50.19.254.134			32761	10240									
1540446467.800277000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.248.234.207			32761	10240									
1540446467.800419000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	46.137.188.54			32761	10240									
1540446467.800421000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.226.84.253			32761	10240									
1540446467.800422000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	61.188.37.216			32761	10240									
1540446467.865067000	86	4c:09:d4:c6:12:7b	33:33:00:00:00:01														fe80::1	ff02::1
1540446467.891444000	60	3c:33:00:98:ee:fd	ff:ff:ff:ff:ff:ff									1	3c:33:00:98:ee:fd	192.168.2.110	00:00:00:00:00:00	192.168.2.106		
1540446468.081534000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.25.66.250	15054	8280											
1540446468.081620000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.24.43.67	15536	80											
1540446468.082007000	86	4c:09:d4:c6:12:7b	5c:cf:7f:05:f2:c6	192.168.2.1	192.168.2.108	15054	8280			3	0							
1540446468.160331000	78	48:02:2e:01:83:15	4c:09:d4:c6:12:7b	192.168.2.109	114.114.114.114			38377	53									
1540446468.160865000	106	4c:09:d4:c6:12:7b	48:02:2e:01:83:15	192.168.2.1	192.168.2.109			38377	53	3	0							
1540446468.227342000	86	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2497	53									
1540446468.286924000	60	00:14:1c:28:d6:06	01:80:c2:00:00:00															
1540446468.429620000	60	4c:09:d4:c6:12:7b	5c:cf:7f:05:f2:c6									1	4c:09:d4:c6:12:7b	192.168.2.1	00:00:00:00:00:00	192.168.2.108		
1540446468.543338000	74	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	50.19.254.134	51410	21047											
1540446468.543859000	102	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113	51410	21047			3	0							
1540446468.545838000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b									2	5c:cf:7f:05:f2:c6	192.168.2.108	4c:09:d4:c6:12:7b	192.168.2.1		
1540446468.552325000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.24.43.67	15536	80											
1540446468.552383000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.25.66.250	15054	8280											
1540446468.552834000	86	4c:09:d4:c6:12:7b	5c:cf:7f:05:f2:c6	192.168.2.1	192.168.2.108	15536	80			3	0							
1540446468.553660000	60	48:02:2e:01:83:15	ff:ff:ff:ff:ff:ff									1	48:02:2e:01:83:15	192.168.2.109	00:00:00:00:00:00	192.168.2.106		
1540446468.554830000	74	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	104.199.156.58	57863	80											
1540446468.554909000	74	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	114.215.137.159	33948	443											
1540446468.555268000	102	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113	57863	80			3	0							
1540446468.555687000	102	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113	33948	443			3	0							
1540446468.559168000	74	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	120.24.59.150	48148	80											
1540446468.559650000	102	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113	48148	80			3	0							
1540446468.562638000	74	40:8d:5c:4b:99:1d	3c:33:00:98:ee:fd	192.168.2.101	192.168.2.110					8	0							
1540446468.564386000	74	3c:33:00:98:ee:fd	40:8d:5c:4b:99:1d	192.168.2.110	192.168.2.101					0	0							
1540446468.623661000	76	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	192.168.2.1			55234	53									
1540446468.663651000	74	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	42.99.254.162	57441	80											
1540446468.664342000	74	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	210.61.248.232	33851	80											
1540446468.665809000	74	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	203.69.81.91	54331	80											
1540446468.667148000	74	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	61.220.62.219	42700	80											
1540446468.720124000	84	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2498	53									
1540446468.743682000	79	50:c7:bf:1c:9c:a6	4c:09:d4:c6:12:7b	192.168.2.117	192.168.2.1			55350	53									
1540446468.806756000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	50.19.254.134			32761	10240									
1540446468.806949000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.248.234.207			32761	10240									
1540446468.806950000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	46.137.188.54			32761	10240									
1540446468.806952000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.226.84.253			32761	10240									
1540446468.806954000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	61.188.37.216			32761	10240									
1540446468.892243000	60	3c:33:00:98:ee:fd	ff:ff:ff:ff:ff:ff									1	3c:33:00:98:ee:fd	192.168.2.110	00:00:00:00:00:00	192.168.2.106		
1540446469.063662000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.24.43.67	15536	80											
1540446469.063743000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.25.66.250	15054	8280											
1540446469.297570000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	50.19.254.134			32761	10240									
1540446469.297705000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.248.234.207			32761	10240									
1540446469.297728000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	46.137.188.54			32761	10240									
1540446469.297729000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.226.84.253			32761	10240									
1540446469.297859000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	61.188.37.216			32761	10240									
1540446469.313484000	74	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	74.125.31.99	49031	80											
1540446469.313562000	74	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	46.137.188.54	47869	80											
1540446469.313966000	102	4c:09:d4:c6:12:7b	e0:b9:4d:08:71:23	192.168.2.1	192.168.2.112	49031	80			3	0							
1540446469.314209000	102	4c:09:d4:c6:12:7b	e0:b9:4d:08:71:23	192.168.2.1	192.168.2.112	47869	80			3	0							
1540446469.554394000	60	48:02:2e:01:83:15	ff:ff:ff:ff:ff:ff									1	48:02:2e:01:83:15	192.168.2.109	00:00:00:00:00:00	192.168.2.106		
1540446469.578207000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.24.43.67	15536	80											
1540446469.578269000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.25.66.250	15054	8280											
1540446469.578744000	86	4c:09:d4:c6:12:7b	5c:cf:7f:05:f2:c6	192.168.2.1	192.168.2.108	15536	80			3	0							
1540446469.582950000	74	40:8d:5c:4b:99:1d	3c:33:00:98:ee:fd	192.168.2.101	192.168.2.110					8	0							
1540446469.584786000	74	3c:33:00:98:ee:fd	40:8d:5c:4b:99:1d	192.168.2.110	192.168.2.101					0	0							
1540446469.660789000	74	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	42.99.254.162	57441	80											
1540446469.660925000	74	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	210.61.248.232	33851	80											
1540446469.660927000	74	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	203.69.81.91	54331	80											
1540446469.660928000	74	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	61.220.62.219	42700	80											
1540446469.661302000	102	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113	57441	80			3	0							
1540446469.689605000	117	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2501	53									
1540446469.691796000	117	4c:09:d4:c6:12:7b	00:16:6c:7f:82:20	192.168.2.1	192.168.2.115			53	2501									
1540446469.767176000	84	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2501	53									
1540446469.906728000	60	3c:33:00:98:ee:fd	ff:ff:ff:ff:ff:ff									1	3c:33:00:98:ee:fd	192.168.2.110	00:00:00:00:00:00	192.168.2.106		
1540446469.997185000	98	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	192.168.2.1					8	0							
1540446469.997741000	98	4c:09:d4:c6:12:7b	e0:b9:4d:08:71:23	192.168.2.1	192.168.2.112					0	0							
1540446470.061963000	71	3c:33:00:98:ee:fd	4c:09:d4:c6:12:7b	192.168.2.110	8.8.8.8			59169	53									
1540446470.062418000	99	4c:09:d4:c6:12:7b	3c:33:00:98:ee:fd	192.168.2.1	192.168.2.110			59169	53	3	0							
1540446470.287146000	60	00:14:1c:28:d6:06	01:80:c2:00:00:00															
1540446470.301966000	60	48:02:2e:01:83:15	4c:09:d4:c6:12:7b									1	48:02:2e:01:83:15	192.168.2.109	00:00:00:00:00:00	192.168.2.1		
1540446470.302245000	60	4c:09:d4:c6:12:7b	48:02:2e:01:83:15									2	4c:09:d4:c6:12:7b	192.168.2.1	48:02:2e:01:83:15	192.168.2.109		
1540446470.336202000	82	48:02:2e:01:83:15	4c:09:d4:c6:12:7b	192.168.2.109	114.114.114.114			52304	53									
1540446470.336706000	110	4c:09:d4:c6:12:7b	48:02:2e:01:83:15	192.168.2.1	192.168.2.109			52304	53	3	0							
1540446470.395550000	60	40:8d:5c:4b:99:1d	3c:33:00:98:ee:fd									1	40:8d:5c:4b:99:1d	192.168.2.101	3c:33:00:98:ee:fd	192.168.2.110		
1540446470.399045000	60	3c:33:00:98:ee:fd	40:8d:5c:4b:99:1d									2	3c:33:00:98:ee:fd	192.168.2.110	40:8d:5c:4b:99:1d	192.168.2.101		
1540446470.550950000	60	48:02:2e:01:83:15	ff:ff:ff:ff:ff:ff									1	48:02:2e:01:83:15	192.168.2.109	00:00:00:00:00:00	192.168.2.106		
1540446470.599545000	74	40:8d:5c:4b:99:1d	3c:33:00:98:ee:fd	192.168.2.101	192.168.2.110					8	0							
1540446470.602005000	74	3c:33:00:98:ee:fd	40:8d:5c:4b:99:1d	192.168.2.110	192.168.2.101					0	0							
1540446470.750029000	84	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2499	53									
1540446470.901586000	60	3c:33:00:98:ee:fd	ff:ff:ff:ff:ff:ff									1	3c:33:00:98:ee:fd	192.168.2.110	00:00:00:00:00:00	192.168.2.106		
1540446470.911571000	70	3c:33:00:98:ee:fd	4c:09:d4:c6:12:7b	192.168.2.110	8.8.8.8			43419	53									
1540446470.912008000	98	4c:09:d4:c6:12:7b	3c:33:00:98:ee:fd	192.168.2.1	192.168.2.110			43419	53	3	0							
1540446470.932357000	83	3c:33:00:98:ee:fd	4c:09:d4:c6:12:7b	192.168.2.110	8.8.8.8			47230	53									
1540446470.932843000	111	4c:09:d4:c6:12:7b	3c:33:00:98:ee:fd	192.168.2.1	192.168.2.110			47230	53	3	0							
1540446471.238865000	60	00:14:1c:28:d6:06	00:14:1c:28:d6:06															
1540446471.551940000	60	48:02:2e:01:83:15	ff:ff:ff:ff:ff:ff									1	48:02:2e:01:83:15	192.168.2.109	00:00:00:00:00:00	192.168.2.106		
1540446471.606423000	74	40:8d:5c:4b:99:1d	3c:33:00:98:ee:fd	192.168.2.101	192.168.2.110					8	0							
1540446471.615266000	74	3c:33:00:98:ee:fd	40:8d:5c:4b:99:1d	192.168.2.110	192.168.2.101					0	0							
1540446471.659554000	74	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	210.61.248.232	33851	80											
1540446471.659668000	74	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	203.69.81.91	54331	80											
1540446471.659670000	74	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	61.220.62.219	42700	80											
1540446471.660076000	102	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113	33851	80			3	0							
1540446471.660340000	102	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113	54331	80			3	0							
1540446471.675097000	74	c4:12:f5:db:4a:e2	4c:09:d4:c6:12:7b	192.168.2.105	192.168.2.1			33736	53									
1540446471.712991000	117	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2502	53									
1540446471.715038000	117	4c:09:d4:c6:12:7b	00:16:6c:7f:82:20	192.168.2.1	192.168.2.115			53	2502									
1540446471.720057000	76	48:02:2e:01:83:15	4c:09:d4:c6:12:7b	192.168.2.109	8.8.8.8			47649	53									
1540446471.720564000	104	4c:09:d4:c6:12:7b	48:02:2e:01:83:15	192.168.2.1	192.168.2.109			47649	53	3	0							
1540446471.782535000	84	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2502	53									
1540446471.854772000	73	00:ec:04:56:93:03	4c:09:d4:c6:12:7b	192.168.2.126	192.168.2.1			3126	53									
1540446471.902742000	60	3c:33:00:98:ee:fd	ff:ff:ff:ff:ff:ff									1	3c:33:00:98:ee:fd	192.168.2.110	00:00:00:00:00:00	192.168.2.106		
1540446472.281205000	73	48:02:2e:01:83:15	4c:09:d4:c6:12:7b	192.168.2.109	8.8.8.8			36120	53									
1540446472.281647000	101	4c:09:d4:c6:12:7b	48:02:2e:01:83:15	192.168.2.1	192.168.2.109			36120	53	3	0							
1540446472.287074000	60	00:14:1c:28:d6:06	01:80:c2:00:00:00															
1540446472.320104000	88	34:ea:34:f1:04:83	4c:09:d4:c6:12:7b	192.168.2.104	192.168.2.1			1254	53									
1540446472.363992000	88	34:ea:34:f1:04:83	4c:09:d4:c6:12:7b	192.168.2.104	192.168.2.1			1254	53									
1540446472.550477000	60	48:02:2e:01:83:15	ff:ff:ff:ff:ff:ff									1	48:02:2e:01:83:15	192.168.2.109	00:00:00:00:00:00	192.168.2.106		
1540446472.617055000	74	40:8d:5c:4b:99:1d	3c:33:00:98:ee:fd	192.168.2.101	192.168.2.110					8	0							
1540446472.631617000	74	3c:33:00:98:ee:fd	40:8d:5c:4b:99:1d	192.168.2.110	192.168.2.101					0	0							
1540446472.707018000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.24.43.67	39777	80											
1540446472.707096000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.25.66.250	40300	8280											
1540446472.707469000	86	4c:09:d4:c6:12:7b	5c:cf:7f:05:f2:c6	192.168.2.1	192.168.2.108	39777	80			3	0							
1540446472.707846000	86	4c:09:d4:c6:12:7b	5c:cf:7f:05:f2:c6	192.168.2.1	192.168.2.108	40300	8280			3	0							
1540446472.770480000	84	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2500	53									
1540446472.840331000	82	3c:33:00:98:ee:fd	4c:09:d4:c6:12:7b	192.168.2.110	192.168.2.1			46131	53									
1540446472.912958000	60	3c:33:00:98:ee:fd	ff:ff:ff:ff:ff:ff									1	3c:33:00:98:ee:fd	192.168.2.110	00:00:00:00:00:00	192.168.2.106		
1540446473.153260000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.25.66.250	40300	8280											
1540446473.153265000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.24.43.67	39777	80											
1540446473.153879000	86	4c:09:d4:c6:12:7b	5c:cf:7f:05:f2:c6	192.168.2.1	192.168.2.108	40300	8280			3	0							
1540446473.181062000	78	48:02:2e:01:83:15	4c:09:d4:c6:12:7b	192.168.2.109	8.8.8.8			53039	53									
1540446473.181507000	106	4c:09:d4:c6:12:7b	48:02:2e:01:83:15	192.168.2.1	192.168.2.109			53039	53	3	0							
1540446473.254957000	119	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2503	53									
1540446473.257295000	119	4c:09:d4:c6:12:7b	00:16:6c:7f:82:20	192.168.2.1	192.168.2.115			53	2503									
1540446473.332536000	88	34:ea:34:f1:04:83	4c:09:d4:c6:12:7b	192.168.2.104	192.168.2.1			1254	53									
1540446473.381194000	73	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2503	53									
1540446473.552380000	60	48:02:2e:01:83:15	ff:ff:ff:ff:ff:ff									1	48:02:2e:01:83:15	192.168.2.109	00:00:00:00:00:00	192.168.2.106		
1540446473.628720000	74	40:8d:5c:4b:99:1d	3c:33:00:98:ee:fd	192.168.2.101	192.168.2.110					8	0							
1540446473.630506000	74	3c:33:00:98:ee:fd	40:8d:5c:4b:99:1d	192.168.2.110	192.168.2.101					0	0							
1540446473.676361000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.25.66.250	40300	8280											
1540446473.676425000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.24.43.67	39777	80											
1540446473.676897000	86	4c:09:d4:c6:12:7b	5c:cf:7f:05:f2:c6	192.168.2.1	192.168.2.108	40300	8280			3	0							
1540446473.719704000	117	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2504	53									
1540446473.721870000	117	4c:09:d4:c6:12:7b	00:16:6c:7f:82:20	192.168.2.1	192.168.2.115			53	2504									
1540446473.781760000	84	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2504	53									
1540446473.797588000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	50.19.254.134			32761	10240									
1540446473.797721000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.248.234.207			32761	10240									
1540446473.797742000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	46.137.188.54			32761	10240									
1540446473.797744000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.226.84.253			32761	10240									
1540446473.797864000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	61.188.37.216			32761	10240									
1540446473.911402000	60	3c:33:00:98:ee:fd	ff:ff:ff:ff:ff:ff									1	3c:33:00:98:ee:fd	192.168.2.110	00:00:00:00:00:00	192.168.2.106		
1540446474.147609000	90	00:ec:04:56:93:03	4c:09:d4:c6:12:7b	192.168.2.126	112.74.102.136			11570	32100									
1540446474.147728000	90	00:ec:04:56:93:03	4c:09:d4:c6:12:7b	192.168.2.126	54.154.5.26			11570	32100									
1540446474.147730000	90	00:ec:04:56:93:03	4c:09:d4:c6:12:7b	192.168.2.126	54.149.224.179			11570	32100									
1540446474.148126000	118	4c:09:d4:c6:12:7b	00:ec:04:56:93:03	192.168.2.1	192.168.2.126			11570	32100	3	0							
1540446474.148403000	118	4c:09:d4:c6:12:7b	00:ec:04:56:93:03	192.168.2.1	192.168.2.126			11570	32100	3	0							
1540446474.148633000	118	4c:09:d4:c6:12:7b	00:ec:04:56:93:03	192.168.2.1	192.168.2.126			11570	32100	3	0							
1540446474.180361000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.25.66.250	40300	8280											
1540446474.180424000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.24.43.67	39777	80											
1540446474.287156000	60	00:14:1c:28:d6:06	01:80:c2:00:00:00															
1540446474.297355000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	50.19.254.134			32761	10240									
1540446474.297520000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.248.234.207			32761	10240									
1540446474.297522000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	46.137.188.54			32761	10240									
1540446474.297523000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.226.84.253			32761	10240									
1540446474.297647000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	61.188.37.216			32761	10240									
1540446474.319090000	88	34:ea:34:f1:04:83	4c:09:d4:c6:12:7b	192.168.2.104	192.168.2.1			1254	53									
1540446474.550488000	60	48:02:2e:01:83:15	ff:ff:ff:ff:ff:ff									1	48:02:2e:01:83:15	192.168.2.109	00:00:00:00:00:00	192.168.2.106		
1540446474.635659000	75	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	192.168.2.1			44415	53									
1540446474.639035000	74	40:8d:5c:4b:99:1d	3c:33:00:98:ee:fd	192.168.2.101	192.168.2.110					8	0							
1540446474.644195000	74	3c:33:00:98:ee:fd	40:8d:5c:4b:99:1d	192.168.2.110	192.168.2.101					0	0							
1540446474.761622000	84	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2501	53									
1540446474.797336000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	50.19.254.134			32761	10240									
1540446474.797514000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.248.234.207			32761	10240									
1540446474.797516000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	46.137.188.54			32761	10240									
1540446474.797517000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.226.84.253			32761	10240									
1540446474.797519000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	61.188.37.216			32761	10240									
